episode,step,warehouse_1_stock,warehouse_2_stock,action,reward,holding_cost,stockout_cost,order_cost,total_cost,service_level,explanation
2,11,0.0,0.0,5,-10098.41045751634,0.0,1460.0,4000.0,5460.0,0.522875816993464,Large order 50 units (stock: 0)
2,12,0.0,0.0,4,-26027.728813559323,0.0,3900.0,4000.0,7900.0,0.3389830508474576,Large order 40 units (stock: 0)
2,13,0.0,0.0,5,-33489.904885993485,0.0,4540.0,5000.0,9540.0,0.26058631921824105,Large order 50 units (stock: 0)
2,14,0.0,0.0,5,-40269.71428571429,0.0,5400.0,5000.0,10400.0,0.22857142857142854,Large order 50 units (stock: 0)
2,15,0.0,0.0,5,-9242.943209876543,0.0,1240.0,5000.0,6240.0,0.617283950617284,Large order 50 units (stock: 0)
2,16,0.0,0.0,4,-6202.717730496453,0.0,820.0,4000.0,4820.0,0.7092198581560284,Large order 40 units (stock: 0)
2,17,0.0,0.0,4,-7742.943209876543,0.0,1240.0,3500.0,4740.0,0.617283950617284,Large order 40 units (stock: 0)
2,18,0.0,0.0,4,-7760.848120300752,0.0,1060.0,4000.0,5060.0,0.6015037593984962,Large order 40 units (stock: 0)
2,19,0.0,0.0,4,-10877.06301369863,0.0,1520.0,4000.0,5520.0,0.4794520547945206,Large order 40 units (stock: 0)
2,20,0.0,0.0,5,-7115.8426229508195,0.0,840.0,4500.0,5340.0,0.6557377049180328,Large order 50 units (stock: 0)
2,21,0.0,0.0,4,-22918.632258064517,0.0,3360.0,3500.0,6860.0,0.32258064516129037,Large order 40 units (stock: 0)
2,22,0.0,0.0,4,-18857.810526315792,0.0,2760.0,4500.0,7260.0,0.39473684210526316,Large order 40 units (stock: 0)
2,23,0.0,0.0,4,-26996.414229249014,0.0,3660.0,4500.0,8160.0,0.27667984189723316,Large order 40 units (stock: 0)
2,24,0.0,0.0,5,-19785.58961038961,0.0,2820.0,5000.0,7820.0,0.38961038961038963,Large order 50 units (stock: 0)
2,25,0.0,0.0,4,-4736.265306122449,1.0,200.0,4500.0,4701.0,0.8979591836734694,Large order 40 units (stock: 0)
2,26,0.0,2.0,3,-2142.5,2.5,140.0,2000.0,2142.5,0.9326923076923077,Order 30 units (stock: 0)
2,27,5.0,0.0,4,-3580.5,0.5,80.0,3500.0,3580.5,0.9591836734693877,Large order 40 units (stock: 5)
