episode,step,warehouse_1_stock,warehouse_2_stock,action,reward,holding_cost,stockout_cost,order_cost,total_cost,service_level,explanation
8,51,10.0,0.0,8,-8036.0,36.0,0.0,8000.0,8036.0,1.0,Large order 80 units (stock: 10)
9,0,50.0,50.0,5,-5468.303448275862,0.0,320.0,5000.0,5320.0,0.8620689655172413,Large order 50 units (stock: 50)
9,1,0.0,0.0,8,-24720.0,0.0,2000.0,8000.0,10000.0,0.0,Large order 80 units (stock: 0)
9,2,0.0,0.0,8,-9112.825196850394,0.0,540.0,8000.0,8540.0,0.7874015748031495,Large order 80 units (stock: 0)
9,3,0.0,0.0,8,-9317.15918367347,0.0,720.0,8000.0,8720.0,0.8163265306122449,Large order 80 units (stock: 0)
9,4,0.0,0.0,8,-15962.370370370372,0.0,2200.0,8000.0,10200.0,0.5925925925925926,Large order 80 units (stock: 0)
9,5,0.0,0.0,8,-13330.367346938776,0.0,1700.0,8000.0,9700.0,0.653061224489796,Large order 80 units (stock: 0)
9,6,0.0,0.0,8,-16073.591143911439,0.0,2220.0,8000.0,10220.0,0.5904059040590406,Large order 80 units (stock: 0)
9,7,0.0,0.0,8,-12184.999141630902,0.0,1460.0,8000.0,9460.0,0.6866952789699571,Large order 80 units (stock: 0)
9,8,0.0,0.0,8,-10190.886124401914,0.0,980.0,8000.0,8980.0,0.7655502392344498,Large order 80 units (stock: 0)
9,9,0.0,0.0,8,-13036.019834710743,0.0,1640.0,8000.0,9640.0,0.6611570247933884,Large order 80 units (stock: 0)
9,10,0.0,0.0,8,-8009.0,9.0,0.0,8000.0,8009.0,1.0,Large order 80 units (stock: 0)
9,11,10.0,8.0,8,-8006.5,6.5,0.0,8000.0,8006.5,1.0,Large order 80 units (stock: 10)
9,12,5.0,8.0,8,-8011.5,11.5,0.0,8000.0,8011.5,1.0,Large order 80 units (stock: 5)
9,13,0.0,23.0,8,-8019.0,19.0,0.0,8000.0,8019.0,1.0,Large order 80 units (stock: 0)
9,14,13.0,25.0,8,-7520.0,20.0,0.0,7500.0,7520.0,1.0,Large order 80 units (stock: 13)
9,15,16.0,24.0,8,-8020.0,20.0,0.0,8000.0,8020.0,1.0,Large order 80 units (stock: 16)
9,16,22.0,18.0,8,-8016.0,16.0,0.0,8000.0,8016.0,1.0,Large order 80 units (stock: 22)
9,17,23.0,9.0,8,-11743.109433962265,0.0,1460.0,8000.0,9460.0,0.7245283018867925,Large order 80 units (stock: 23)
9,18,0.0,0.0,8,-17323.222695035463,0.0,2440.0,8000.0,10440.0,0.5673758865248226,Large order 80 units (stock: 0)
9,19,0.0,0.0,8,-17671.929824561405,0.0,2500.0,8000.0,10500.0,0.5614035087719298,Large order 80 units (stock: 0)
9,20,0.0,0.0,8,-15303.951515151515,0.0,2080.0,8000.0,10080.0,0.6060606060606061,Large order 80 units (stock: 0)
9,21,0.0,0.0,8,-8010.5,10.5,0.0,8000.0,8010.5,1.0,Large order 80 units (stock: 0)
9,22,16.0,5.0,8,-8036.0,36.0,0.0,8000.0,8036.0,1.0,Large order 80 units (stock: 16)
9,23,46.0,26.0,5,-6056.5,56.5,0.0,6000.0,6056.5,1.0,Large order 50 units (stock: 46)
9,24,78.0,35.0,2,-4077.0,77.0,0.0,4000.0,4077.0,1.0,Order 20 units (stock: 78)
9,25,92.0,62.0,1,-2575.5,75.5,0.0,2500.0,2575.5,1.0,Order 10 units (stock: 92)
9,26,78.0,73.0,2,-2558.5,58.5,0.0,2500.0,2558.5,1.0,Order 20 units (stock: 78)
9,27,42.0,75.0,6,-4036.0,36.0,0.0,4000.0,4036.0,1.0,Large order 60 units (stock: 42)
9,28,1.0,71.0,8,-6343.7052631578945,32.0,360.0,5500.0,5892.0,0.7631578947368421,Large order 80 units (stock: 1)
9,29,0.0,64.0,8,-6029.0,29.0,0.0,6000.0,6029.0,1.0,Large order 80 units (stock: 0)
9,30,13.0,45.0,8,-6541.0,41.0,0.0,6500.0,6541.0,1.0,Large order 80 units (stock: 13)
9,31,47.0,35.0,5,-5563.0,63.0,0.0,5500.0,5563.0,1.0,Large order 50 units (stock: 47)
9,32,85.0,41.0,1,-3560.5,60.5,0.0,3500.0,3560.5,1.0,Order 10 units (stock: 85)
9,33,99.0,22.0,0,-4045.0,45.0,0.0,4000.0,4045.0,1.0,No order (stock: 99)
9,34,67.0,23.0,3,-5523.5,23.5,0.0,5500.0,5523.5,1.0,Order 30 units (stock: 67)
9,35,24.0,23.0,8,-8619.979069767442,28.5,320.0,8000.0,8348.5,0.813953488372093,Large order 80 units (stock: 24)
9,36,0.0,57.0,8,-6463.504761904762,48.0,260.0,6000.0,6308.0,0.8452380952380952,Large order 80 units (stock: 0)
9,37,0.0,96.0,8,-4088.0,88.0,0.0,4000.0,4088.0,1.0,Large order 80 units (stock: 0)
9,38,38.0,138.0,6,-3122.5,122.5,0.0,3000.0,3122.5,1.0,Large order 60 units (stock: 38)
9,39,103.0,142.0,0,-136.5,136.5,0.0,0.0,136.5,1.0,No order (stock: 103)
9,40,159.0,114.0,0,-135.5,135.5,0.0,0.0,135.5,1.0,No order (stock: 159)
9,41,182.0,89.0,0,-610.5,110.5,0.0,500.0,610.5,1.0,No order (stock: 182)
9,42,153.0,68.0,0,-1586.0,86.0,0.0,1500.0,1586.0,1.0,No order (stock: 153)
9,43,124.0,48.0,0,-2561.0,61.0,0.0,2500.0,2561.0,1.0,No order (stock: 124)
9,44,93.0,29.0,1,-4047.5,47.5,0.0,4000.0,4047.5,1.0,Order 10 units (stock: 93)
9,45,70.0,25.0,3,-5042.0,42.0,0.0,5000.0,5042.0,1.0,Order 30 units (stock: 70)
9,46,42.0,42.0,6,-6052.0,52.0,0.0,6000.0,6052.0,1.0,Large order 60 units (stock: 42)
9,47,16.0,88.0,8,-4572.5,72.5,0.0,4500.0,4572.5,1.0,Large order 80 units (stock: 16)
9,48,16.0,129.0,8,-4072.5,72.5,0.0,4000.0,4072.5,1.0,Large order 80 units (stock: 16)
9,49,16.0,129.0,8,-4046.0,46.0,0.0,4000.0,4046.0,1.0,Large order 80 units (stock: 16)
9,50,28.0,64.0,7,-5635.0,15.0,120.0,5500.0,5635.0,0.9594594594594594,Large order 70 units (stock: 28)
9,51,30.0,0.0,7,-15038.742857142857,24.0,1560.0,7500.0,9084.0,0.44285714285714284,Large order 70 units (stock: 30)
